Investor_name_link,country,Investor_name,Investor_type,state_province
http://www.privco.com/investors/private-equity/colchester-capital-llc,United States,"Colchester Capital, LLC",Private Equity,New Jersey
http://www.privco.com/investors/business-incubator-sbdc/commercialization-center-for-innovative-technologies,United States,Commercialization Center for Innovative Technologies,Business Incubator / SBDC,New Jersey
http://www.privco.com/investors/venture-capital/conexus-financial-partners-lp,United States,"Conexus Financial Partners, L.P.",Venture Capital,New Jersey
http://www.privco.com/investors/business-incubator-sbdc/maine-sbdc-outreach-office-belfast,United States,Maine SBDC Outreach Office: Belfast,Business Incubator / SBDC,Maine
http://www.privco.com/investors/business-incubator-sbdc/maine-sbdc-outreach-office-bridgton,United States,Maine SBDC Outreach Office: Bridgton,Business Incubator / SBDC,Maine
http://www.privco.com/investors/business-incubator-sbdc/maine-sbdc-outreach-office-dover-foxcroft,United States,Maine SBDC Outreach Office: Dover-Foxcroft,Business Incubator / SBDC,Maine
http://www.privco.com/investors/venture-capital/agribusiness-management-company,United States,Agribusiness Management Company,Venture Capital,Nebraska
http://www.privco.com/investors/angel-individual/andrew-payne,United States,Andrew Payne,Angel / Individual,Nebraska
http://www.privco.com/investors/business-incubator-sbdc/maine-sbdc-outreach-office-ellsworth,United States,Maine SBDC Outreach Office: Ellsworth,Business Incubator / SBDC,Maine
http://www.privco.com/investors/business-incubator-sbdc/maine-sbdc-outreach-office-fairfield-atdc-biotech,United States,Maine SBDC Outreach Office: Fairfield (ATDC Biotech),Business Incubator / SBDC,Maine
http://www.privco.com/investors/business-incubator-sbdc/maine-sbdc-outreach-office-houlton,United States,Maine SBDC Outreach Office: Houlton,Business Incubator / SBDC,Maine
http://www.privco.com/investors/business-incubator-sbdc/central-community-college-hastings-bus-incubator,United States,Central Community College Hastings Business Incubator,Business Incubator / SBDC,Nebraska
http://www.privco.com/investors/business-incubator-sbdc/chadron-sbdc,United States,Chadron SBDC,Business Incubator / SBDC,Nebraska
http://www.privco.com/investors/business-incubator-sbdc/maine-sbdc-outreach-office-orono-atdc-aquaculture,United States,Maine SBDC Outreach Office: Orono (ATDC Aquaculture),Business Incubator / SBDC,Maine
http://www.privco.com/investors/business-incubator-sbdc/maine-sbdc-outreach-office-orono-atdc-information,United States,Maine SBDC Outreach Office: Orono (ATDC Information),Business Incubator / SBDC,Maine
http://www.privco.com/investors/business-incubator-sbdc/maine-sbdc-outreach-office-rockland,United States,Maine SBDC Outreach Office: Rockland,Business Incubator / SBDC,Maine
http://www.privco.com/investors/venture-capital/dundee-venture-capital,United States,Dundee Venture Capital,Venture Capital,Nebraska
http://www.privco.com/investors/private-equity/everest-group-llc,United States,Everest Group LLC,Private Equity,Nebraska
http://www.privco.com/investors/investment-banking-firm/first-capital-partners-llc,United States,"First Capital Partners, LLC",Investment Banking Firm,Nebraska
http://www.privco.com/investors/business-incubator-sbdc/maine-sbdc-outreach-office-rumford-atdc-manufacturing,United States,Maine SBDC Outreach Office: Rumford (ATDC Manufacturing),Business Incubator / SBDC,Maine
http://www.privco.com/investors/business-incubator-sbdc/maine-sbdc-outreach-office-saco,United States,Maine SBDC Outreach Office: Saco,Business Incubator / SBDC,Maine
http://www.privco.com/investors/business-incubator-sbdc/maine-sbdc-outreach-office-skowhegan,United States,Maine SBDC Outreach Office: Skowhegan,Business Incubator / SBDC,Maine
http://www.privco.com/investors/business-incubator-sbdc/invest-nebraska-corporation,United States,Invest Nebraska Corporation,Business Incubator / SBDC,Nebraska
http://www.privco.com/investors/angel-individual/jay-wilkinson,United States,Jay Wilkinson,Angel / Individual,Nebraska
http://www.privco.com/investors/venture-capital/linseed-capital,United States,Linseed Capital,Venture Capital,Nebraska
http://www.privco.com/investors/business-incubator-sbdc/maine-sbdc-outreach-office-south-paris,United States,Maine SBDC Outreach Office: South Paris,Business Incubator / SBDC,Maine
http://www.privco.com/investors/cooperative/3-rivers-telephone-cooperative,United States,3 Rivers Telephone Cooperative,Cooperative,Montana
http://www.privco.com/investors/business-incubator-sbdc/billings-sbdc,United States,Billings SBDC,Business Incubator / SBDC,Montana
http://www.privco.com/investors/business-incubator-sbdc/bozeman-sbdc,United States,Bozeman SBDC,Business Incubator / SBDC,Montana
http://www.privco.com/investors/private-equity/mccarthy-capital-corporation,United States,McCarthy Capital Corporation,Private Equity,Nebraska
http://www.privco.com/investors/venture-capital/nanocapital-llc,United States,"NanoCapital, LLC",Venture Capital,Nebraska
http://www.privco.com/investors/business-incubator-sbdc/national-environmental-technology-incubator,United States,National Environmental Technology Incubator,Business Incubator / SBDC,Nebraska
http://www.privco.com/investors/business-incubator-sbdc/butte-sbdc,United States,Butte SBDC,Business Incubator / SBDC,Montana
http://www.privco.com/investors/business-incubator-sbdc/colstrip-sbdc,United States,Colstrip SBDC,Business Incubator / SBDC,Montana
http://www.privco.com/investors/angel-individual/edward-barrientos,United States,Edward Barrientos,Angel / Individual,Montana
http://www.privco.com/investors/angel-investor-group/frontier-angel-fund,United States,Frontier Angel Fund,Angel Investor Group,Montana
http://www.privco.com/investors/business-incubator-sbdc/nbdc-auburn,United States,NBDC - Auburn,Business Incubator / SBDC,Nebraska
http://www.privco.com/investors/business-incubator-sbdc/nbdc-lincoln,United States,NBDC - Lincoln,Business Incubator / SBDC,Nebraska
http://www.privco.com/investors/business-incubator-sbdc/nbdc-north-platte,United States,NBDC - North Platte,Business Incubator / SBDC,Nebraska
http://www.privco.com/investors/small-business-investment-company-sbic/glacier-venture-fund-lp,United States,"Glacier Venture Fund, L.P.",Small Business Investment Company (SBIC),Montana
http://www.privco.com/investors/venture-capital/good-works-ventures,United States,Good Works Ventures,Venture Capital,Montana
http://www.privco.com/investors/business-incubator-sbdc/great-falls-montana-development-authority-sbdc,United States,Great Falls Montana Development Authority SBDC,Business Incubator / SBDC,Montana
http://www.privco.com/investors/business-incubator-sbdc/nbdc-scottsbluff,United States,NBDC - Scottsbluff,Business Incubator / SBDC,Nebraska
http://www.privco.com/investors/angel-investor-group/nebraska-angel-network,United States,Nebraska Angel Network,Angel Investor Group,Nebraska
http://www.privco.com/investors/angel-investor-group/nebraska-angels,United States,Nebraska Angels,Angel Investor Group,Nebraska
http://www.privco.com/investors/business-incubator-sbdc/great-northern-development-corporation-sbdc,United States,Great Northern Development Corporation SBDC,Business Incubator / SBDC,Montana
http://www.privco.com/investors/business-incubator-sbdc/havre-sbdc,United States,Havre SBDC,Business Incubator / SBDC,Montana
http://www.privco.com/investors/business-incubator-sbdc/kalispell-sbdc,United States,Kalispell SBDC,Business Incubator / SBDC,Montana
http://www.privco.com/investors/venture-capital/nebraska-global,United States,Nebraska Global,Venture Capital,Nebraska
http://www.privco.com/investors/business-incubator-sbdc/nebraska-sbdc,United States,Nebraska SBDC,Business Incubator / SBDC,Nebraska
http://www.privco.com/investors/venture-capital/omaha-capital-fund,United States,Omaha Capital Fund,Venture Capital,Nebraska
http://www.privco.com/investors/angel-individual/kurt-baumann,United States,Kurt Baumann,Angel / Individual,Montana
http://www.privco.com/investors/business-incubator-sbdc/lake-county-community-development-corp,United States,Lake County Community Development Corp,Business Incubator / SBDC,Montana
http://www.privco.com/investors/business-incubator-sbdc/montana-business-assistance-connection,United States,Montana Business Assistance Connection,Business Incubator / SBDC,Montana
http://www.privco.com/investors/business-incubator-sbdc/omaha-small-business-network-inc,United States,Omaha Small Business Network Inc,Business Incubator / SBDC,Nebraska
http://www.privco.com/investors/private-equity/panorama-point-partners,United States,Panorama Point Partners,Private Equity,Nebraska
http://www.privco.com/investors/angel-individual/paul-nelson,United States,Paul Nelson,Angel / Individual,Nebraska
http://www.privco.com/investors/business-incubator-sbdc/montana-business-incubator,United States,Montana Business Incubator,Business Incubator / SBDC,Montana
http://www.privco.com/investors/business-incubator-sbdc/montana-sbdc,United States,Montana SBDC,Business Incubator / SBDC,Montana
http://www.privco.com/investors/business-incubator-sbdc/montana-technology-enterprise-center,United States,Montana Technology Enterprise Center,Business Incubator / SBDC,Montana
http://www.privco.com/investors/venture-capital/next-frontier-capital,United States,Next Frontier Capital,Venture Capital,Montana
http://www.privco.com/investors/business-incubator-sbdc/ravalli-entrepreneurship-center,United States,Ravalli Entrepreneurship Center,Business Incubator / SBDC,Montana
http://www.privco.com/investors/business-incubator-sbdc/techranch,United States,TechRanch,Business Incubator / SBDC,Montana
,,,,
,,,,
,,,,
http://www.privco.com/plan-comparison,United States,View Investor,Investment Banking Firm,Maryland
http://www.privco.com/plan-comparison,United States,View Investor,Business Incubator / SBDC,Maryland
http://www.privco.com/plan-comparison,United States,View Investor,Angel / Individual,Maryland
http://www.privco.com/plan-comparison,United States,View Investor,Venture Capital,Maryland
http://www.privco.com/plan-comparison,United States,View Investor,Private Equity,Maryland
http://www.privco.com/plan-comparison,United States,View Investor,Venture Capital,Maryland
http://www.privco.com/plan-comparison,United States,View Investor,Private Equity,Maryland
http://www.privco.com/plan-comparison,United States,View Investor,Angel Investor Group,Maryland
http://www.privco.com/plan-comparison,United States,View Investor,Venture Capital,Maryland
http://www.privco.com/plan-comparison,United States,View Investor,Angel / Individual,Maryland
http://www.privco.com/plan-comparison,United States,View Investor,Business Incubator / SBDC,Maryland
http://www.privco.com/plan-comparison,United States,View Investor,Angel Investor Group,Maryland
http://www.privco.com/plan-comparison,United States,View Investor,Business Incubator / SBDC,Maryland
http://www.privco.com/plan-comparison,United States,View Investor,Private Equity,Maryland
http://www.privco.com/plan-comparison,United States,View Investor,Private Equity,Maryland
http://www.privco.com/plan-comparison,United States,View Investor,Private Equity,Maryland
http://www.privco.com/plan-comparison,United States,View Investor,Angel / Individual,Maryland
http://www.privco.com/plan-comparison,United States,View Investor,Angel / Individual,Maryland
